child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/wolftribe_asta							
wolftribe_scm_norsca_asta_self_2	wolftribe_scm_norsca_asta_self_1	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_3	wolftribe_scm_norsca_asta_self_1	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_4	wolftribe_scm_norsca_asta_self_1	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_5	wolftribe_scm_norsca_asta_self_1	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_6	wolftribe_scm_norsca_asta_self_2	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_6	wolftribe_scm_norsca_asta_self_3	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_6	wolftribe_scm_norsca_asta_self_4	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_self_6	wolftribe_scm_norsca_asta_self_5	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_1_1	wolftribe_scm_norsca_asta_combat_melee_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_1_2	wolftribe_scm_norsca_asta_combat_melee_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_1_3	wolftribe_scm_norsca_asta_combat_melee_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_1_4	wolftribe_scm_norsca_asta_combat_melee_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2	wolftribe_scm_norsca_asta_combat_melee_1_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2	wolftribe_scm_norsca_asta_combat_melee_1_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2	wolftribe_scm_norsca_asta_combat_melee_1_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2	wolftribe_scm_norsca_asta_combat_melee_1_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2_1	wolftribe_scm_norsca_asta_combat_melee_2	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2_2	wolftribe_scm_norsca_asta_combat_melee_2	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2_3	wolftribe_scm_norsca_asta_combat_melee_2	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_2_4	wolftribe_scm_norsca_asta_combat_melee_2	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_melee_3	wolftribe_scm_norsca_asta_combat_melee_2_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_3	wolftribe_scm_norsca_asta_combat_melee_2_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_3	wolftribe_scm_norsca_asta_combat_melee_2_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_melee_3	wolftribe_scm_norsca_asta_combat_melee_2_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_1	wolftribe_scm_norsca_asta_combat_ranged_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_2	wolftribe_scm_norsca_asta_combat_ranged_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_3	wolftribe_scm_norsca_asta_combat_ranged_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_4	wolftribe_scm_norsca_asta_combat_ranged_0	0	1	1	0.0000	0.0000	REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_5	wolftribe_scm_norsca_asta_combat_ranged_1_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_5	wolftribe_scm_norsca_asta_combat_ranged_1_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_5	wolftribe_scm_norsca_asta_combat_ranged_1_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wolftribe_scm_norsca_asta_combat_ranged_1_5	wolftribe_scm_norsca_asta_combat_ranged_1_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
