child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/hkrul_sayl							
hkrul_skill_node_yngve_battle_02	hkrul_skill_node_yngve_battle_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_03	hkrul_skill_node_yngve_battle_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_04	hkrul_skill_node_yngve_battle_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_05	hkrul_skill_node_yngve_battle_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_06	hkrul_skill_node_yngve_battle_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_07	hkrul_skill_node_yngve_battle_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_08	hkrul_skill_node_yngve_battle_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_08	hkrul_skill_node_yngve_battle_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_08	hkrul_skill_node_yngve_battle_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_08	hkrul_skill_node_yngve_battle_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_08	hkrul_skill_node_yngve_battle_06	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_08	hkrul_skill_node_yngve_battle_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_09	hkrul_skill_node_yngve_battle_08	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_10	hkrul_skill_node_yngve_battle_08	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_11	hkrul_skill_node_yngve_battle_08	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_12	hkrul_skill_node_yngve_battle_08	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_battle_13	hkrul_skill_node_yngve_battle_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_14	hkrul_skill_node_yngve_battle_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_13	hkrul_skill_node_yngve_battle_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_14	hkrul_skill_node_yngve_battle_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_13	hkrul_skill_node_yngve_battle_11	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_14	hkrul_skill_node_yngve_battle_11	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_13	hkrul_skill_node_yngve_battle_12	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_battle_14	hkrul_skill_node_yngve_battle_12	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_skill_node_yngve_campaign_02	hkrul_skill_node_yngve_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_campaign_03	hkrul_skill_node_yngve_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
hkrul_skill_node_yngve_campaign_04	hkrul_skill_node_yngve_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
