child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/hkrul_kolsveinn							
rhox_kolsveinn_self_02	rhox_kolsveinn_self_01	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_03	rhox_kolsveinn_self_01	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_04	rhox_kolsveinn_self_01	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_05	rhox_kolsveinn_self_01	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_06	rhox_kolsveinn_self_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_06	rhox_kolsveinn_self_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_06	rhox_kolsveinn_self_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_06	rhox_kolsveinn_self_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_07	rhox_kolsveinn_self_06	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_08	rhox_kolsveinn_self_06	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_09	rhox_kolsveinn_self_06	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_10	rhox_kolsveinn_self_06	0	1	1	0.0000	0.0000	REQUIRED
rhox_kolsveinn_self_11	rhox_kolsveinn_self_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_11	rhox_kolsveinn_self_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_11	rhox_kolsveinn_self_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
rhox_kolsveinn_self_11	rhox_kolsveinn_self_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
