character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_sarg				
hkrul_sarg_special_0_2	wh_main_effect_force_all_campaign_recruitment_cost_all	1	general_to_force_own	-10.0000
hkrul_sarg_special_0_1	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	15.0000
hkrul_sarg_special_0_1	wh_main_effect_character_stat_armour	1	character_to_character_own	15.0000
hkrul_sarg_special_1_0	hkrul_yusak_horse_melee_attack	1	general_to_force_own	10.0000
hkrul_sarg_special_1_0	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	15.0000
hkrul_sarg_special_1_1	wh3_main_effect_corruption_slaanesh_characters	1	character_to_province_any	2.0000
hkrul_sarg_special_1_1	wh3_main_faction_political_diplomacy_mod_slaanesh	1	character_to_faction_unseen	25.0000
hkrul_sarg_special_1_2	wh_main_effect_character_stat_leadership_aura_size_attacking	1	character_to_character_own	35.0000
hkrul_sarg_special_1_3	wh_main_effect_force_all_campaign_raid_income	1	general_to_force_own	25.0000
hkrul_sarg_special_1_3	wh_main_effect_force_all_campaign_sacking_income	1	character_to_character_own_armytext	15.0000
hkrul_sarg_special_1_4	hkrul_yusak_horse_range	1	general_to_force_own	20.0000
hkrul_sarg_special_1_4	hkrul_yusak_horse_missile	1	general_to_force_own	20.0000
hkrul_sarg_special_1_5	hkrul_yusak_horse_speed	1	general_to_force_own	15.0000
innate_hkrul_sarg	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_sarg	hkrul_sarg_fear_vs_cathay	1	general_to_force_own	1.0000
innate_hkrul_sarg	hkrul_sarg_riders	1	general_to_force_own	1.0000
hkrul_sarg_horse	wh_dlc08_effect_enable_mount_norscan_steed	1	character_to_character_own	1.0000
hkrul_sarg_chariot	wh3_dlc20_effect_enable_mount_chaos_chariot_dummy	1	character_to_character_own	1.0000
hkrul_sarg_exalted_seeker_chariot	wh3_main_effect_enable_mount_exalted_seeker_chariot	1	character_to_character_own	1.0000
