character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_uzul				
hkrul_uzul_agent_actions	wh2_dlc11_effect_agent_action_enable_champion_hinder_settlement_treasure_hunt	1	character_to_character_own	1.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_training	1	character_to_character_own	1.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	1	character_to_character_own	1.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_enable_champion_passive_stimulate_growth	1	character_to_character_own	1.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_negative	1	character_to_enemy_province	-10.0000
hkrul_uzul_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_positive	1	character_to_province_own	10.0000
hkrul_uzul_special_1_0	hkrul_yusak_horse_leadership	1	agent_to_parent_army_own	10.0000
hkrul_uzul_special_1_0	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	agent_to_parent_army_own	10.0000
hkrul_uzul_special_1_1	wh2_main_effect_character_stat_weapon_strength_base	1	character_to_character_own	15.0000
hkrul_uzul_special_1_1	wh_main_faction_political_diplomacy_mod_norsca	1	character_to_faction_unseen	10.0000
hkrul_uzul_special_1_2	hkrul_uzul_pas_drum_duration	1	character_to_character_own	20.0000
hkrul_uzul_special_1_2	wh_main_effect_force_stat_speed	1	agent_to_parent_army_own	10.0000
hkrul_uzul_special_1_3	wh_main_effect_force_stat_armour	1	agent_to_parent_army_own	5.0000
hkrul_uzul_special_1_3	wh_main_effect_character_stat_physical_resistance	1	character_to_character_own	15.0000
hkrul_uzul_special_1_4	hkrul_uzuk_vs_cathay_post_battle_lood	1	agent_to_parent_army_general_own	30.0000
hkrul_uzul_special_1_4	wh_main_effect_agent_movement_range_mod	1	agent_to_parent_army_own	10.0000
hkrul_uzul_special_1_5	hkrul_yusak_horse_missile_resistance	1	agent_to_parent_army_own	15.0000
hkrul_uzul_special_1_5	wh2_dlc10_effect_attribute_enable_perfect_vigour	1	character_to_character_own	1.0000
hkrul_uzul_special_1_6	hkrul_uzul_cry	1	character_to_character_own	1.0000
hkrul_uzul_special_1_6	wh2_dlc10_effect_ability_enable_guardian	1	character_to_character_own	1.0000
innate_hkrul_uzul	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_uzul	hkrul_uzul_pas_drum	1	character_to_character_own	1.0000
innate_hkrul_uzul	hkrul_uzuk_vs_cathay_xp	1	agent_to_parent_army_own	100.0000
