character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_harald				
hkrul_harald_special_0_2	hkrul_akkorak_skinwolves_mis_res	1	general_to_force_own	10.0000
hkrul_harald_special_0_1	wh_main_effect_character_mod_ancillary_drop	1	character_to_character_own	15.0000
hkrul_harald_special_0_1	wh_main_effect_force_stat_vigour_loss_reduction	1	character_to_force_own	-20.0000
hkrul_harald_special_1_0	wh_dlc08_effect_force_stat_melee_attack_vs_norsca	1	character_to_force_own	10.0000
hkrul_harald_special_1_0	wh_main_effect_character_stat_leadership_aura_size_attacking	1	character_to_character_own	25.0000
hkrul_harald_special_1_1	wh_main_effect_force_stat_leadership_enemy_unit	1	general_to_force_enemy_regionwide	-8.0000
hkrul_harald_special_1_1	hkrul_harald_skin_wolves_bonus_vs_large	1	general_to_force_own_unseen	10.0000
hkrul_harald_special_1_2	wh_dlc08_effect_skill_agent_cap_increase_champion_skin_wolf_werekin	1	character_to_faction_unseen	1.0000
hkrul_harald_special_1_2	hkrul_akkorak_skinwolves_armour	1	general_to_force_own_unseen	10.0000
hkrul_harald_special_1_3	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	character_to_character_own	10.0000
hkrul_harald_special_1_3	wh3_main_effect_force_all_campaign_movement_range_post_battle_win	1	character_to_character_own	10.0000
hkrul_harald_special_1_4	hkrul_harald_beserker_melee_damage	1	general_to_force_own	15.0000
hkrul_harald_special_1_4	wh_main_effect_unit_recruitment_points	1	force_to_province_own	1.0000
hkrul_harald_special_1_5	wh3_main_effect_character_stat_unit_mass_percentage_mod	1	character_to_character_own	20.0000
hkrul_harald_special_1_5	wh_main_effect_character_stat_unit_health	1	character_to_character_own	15.0000
innate_hkrul_harald	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_harald	hkrul_harald_fear_vs_norsca	1	character_to_character_own	1.0000
