character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_kammler				
hkrul_kammler_dummy_seering_doom	wh3_main_effect_ability_enable_tzeentch_blue_fire_of_tzeentch	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh2_main_effect_agent_action_enable_wizard_hinder_army_block_army	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption_chs	1	character_to_character_own	1.0000
wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler	wh3_main_effect_agent_action_passive_spread_corruption_chaos_effect	1	character_to_province_any	2.0000
hkrul_kammler_innate	hkrul_enable_immortality	1	character_to_character_own	1.0000
