character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_haftagg				
hkrul_haftagg_agent_actions	wh2_dlc11_effect_agent_action_enable_champion_hinder_settlement_treasure_hunt	1	character_to_character_own	1.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_scavenge	1	character_to_character_own	1.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	1	character_to_character_own	1.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_enable_champion_passive_stimulate_growth	1	character_to_character_own	1.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_negative	1	character_to_enemy_province	-10.0000
hkrul_haftagg_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_positive	1	character_to_province_own	10.0000
hkrul_haftagg_special_1_0	wh_main_effect_attribute_enable_stalk	1	character_to_character_own	1.0000
hkrul_haftagg_special_1_0	wh_dlc08_effect_skill_agent_cap_increase_champion_skin_wolf_werekin	1	character_to_faction_unseen	1.0000
hkrul_haftagg_special_1_1	hkrul_haftagg_shield	1	character_to_character_own	1.0000
hkrul_haftagg_special_1_1	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	10.0000
hkrul_haftagg_special_1_2	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	15.0000
hkrul_haftagg_special_1_2	wh_main_effect_character_stat_unit_health	1	character_to_character_own	15.0000
hkrul_haftagg_special_1_3	wh_main_effect_agent_movement_range_mod	1	agent_to_parent_army_general_own	15.0000
hkrul_haftagg_special_1_3	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	agent_to_parent_army_own	25.0000
hkrul_haftagg_special_1_4	wh2_dlc16_effect_ability_enable_spot_units_hiding_in_forest	1	character_to_character_own	1.0000
hkrul_haftagg_special_1_4	wh_main_effect_force_all_campaign_upkeep	1	agent_to_parent_army_own	-5.0000
hkrul_haftagg_special_1_5	wh_main_effect_region_resource_furs_production	1	character_to_region_own	5.0000
hkrul_haftagg_special_1_5	wh_dlc08_effect_force_stat_charge_bonus_add_skin_wolves	1	agent_to_parent_army_own	15.0000
hkrul_haftagg_special_1_6	wh2_dlc16_effect_attribute_stalk_during_ambushes	1	agent_to_parent_army_own	1.0000
hkrul_haftagg_special_1_6	hkrul_haftagg_time	1	character_to_faction	-1.0000
innate_hkrul_haftagg	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_haftagg	wh_main_effect_agent_action_success_chance_enemy	1	character_to_character_own	-20.0000
innate_hkrul_haftagg	hkrul_haftagg_roar	1	character_to_character_own	1.0000
