character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/rhox_skald				
rhox_skald_horn_campaign_sharpen	wh2_dlc17_effect_agent_action_assist_army_sharpen_weapons_buff	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_sharpen	wh2_dlc17_effect_agent_action_assist_army_sharpen_weapons_buff	2	character_to_character_own	3.0000
rhox_skald_horn_campaign_sharpen	wh2_dlc17_effect_agent_action_assist_army_sharpen_weapons_buff	3	character_to_character_own	5.0000
rhox_skald_drum_campaign_harden	wh2_dlc17_effect_agent_action_assist_army_harden_armour_buff	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_harden	wh2_dlc17_effect_agent_action_assist_army_harden_armour_buff	2	character_to_character_own	3.0000
rhox_skald_drum_campaign_harden	wh2_dlc17_effect_agent_action_assist_army_harden_armour_buff	3	character_to_character_own	5.0000
rhox_skald_horn_campaign_agent_actions_dummy	rhox_skald_agent_action_assist_army_improve_weapons	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_agent_actions_dummy	rhox_skald_agent_action_assist_army_improve_armour	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_army_hinder_replenishment	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_settlement_damage_walls	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_passive_boost_income	1	character_to_character_own	1.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_passive_boost_income_effect_negative	1	character_to_region_enemy_provincewide	-5.0000
rhox_skald_horn_campaign_agent_actions_dummy	wh2_main_effect_agent_action_passive_boost_income_effect_positive	1	character_to_region_own_provincewide	5.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_army_hinder_replenishment	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_settlement_damage_walls	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_enable_spy_passive_boost_income	1	character_to_character_own	1.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_passive_boost_income_effect_negative	1	character_to_region_enemy_provincewide	-5.0000
rhox_skald_drum_campaign_agent_actions_dummy	wh2_main_effect_agent_action_passive_boost_income_effect_positive	1	character_to_region_own_provincewide	5.0000
rhox_skald_skill_node_unique_01	rhox_skald_effect_agent_action_enable_spy_assist_army_replenish_troops	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_01	rhox_skald_effect_agent_action_enable_spy_assist_army_replenish_troops	2	character_to_character_own	1.0000
rhox_skald_skill_node_unique_01	rhox_skald_effect_agent_action_enable_spy_assist_army_replenish_troops	3	character_to_character_own	1.0000
rhox_skald_skill_node_unique_01	wh2_main_effect_agent_action_assist_army_replenish_troops_buff	1	character_to_character_own	3.0000
rhox_skald_skill_node_unique_01	wh2_main_effect_agent_action_assist_army_replenish_troops_buff	2	character_to_character_own	6.0000
rhox_skald_skill_node_unique_01	wh2_main_effect_agent_action_assist_army_replenish_troops_buff	3	character_to_character_own	9.0000
rhox_skald_skill_node_unique_02	rhox_skald_effect_increase_range	1	character_to_character_own	50.0000
rhox_skald_skill_node_unique_02	rhox_skald_effect_increase_range	2	character_to_character_own	75.0000
rhox_skald_skill_node_unique_02	rhox_skald_effect_increase_range	3	character_to_character_own	100.0000
rhox_skald_skill_node_unique_03_drum	rhox_skald_effect_disable_rhox_skald_guardian_cadence	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_03_drum	rhox_skald_effect_enable_rhox_skald_guardian_cadence_upgraded	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_03_horn	rhox_skald_effect_disable_rhox_skald_fury_call	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_03_horn	rhox_skald_effect_enable_rhox_skald_fury_call_upgraded	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_04_horn	hkrul_skald_horn_passive	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_04_drum	hkrul_skald_drum_passive	1	character_to_character_own	1.0000
hkrul_skill_node_unique_saga	hkrul_skald_saga	1	character_to_character_own	1.0000
rhox_skald_skill_node_unique_06	hkrul_skald_rally	1	character_to_character_own	1.0000
