character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_hafskael				
hkrul_hafskael_agent_actions	wh2_dlc11_effect_agent_action_enable_champion_hinder_settlement_treasure_hunt	1	character_to_character_own	1.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_scouting	1	character_to_character_own	1.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_enable_champion_passive_increase_trade	1	character_to_character_own	1.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_enable_champion_passive_boost_income	1	character_to_character_own	1.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_passive_boost_income_effect_negative	1	character_to_region_enemy_provincewide	-5.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_passive_boost_income_effect_positive	1	character_to_region_own_provincewide	5.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_negative	1	character_to_enemy_province	-10.0000
hkrul_hafskael_agent_actions	wh2_main_effect_agent_action_passive_stimulate_growth_effect_positive	1	character_to_province_own	10.0000
hkrul_hafskael_special_1_0	hkrul_hafskael_longship_ws	1	agent_to_parent_army_own	20.0000
hkrul_hafskael_special_1_0	wh_main_effect_province_growth_characters	1	character_to_province_own	20.0000
hkrul_hafskael_special_1_1	wh2_main_effect_building_construction_time_mod_ports	1	character_to_region_own_factionwide	-1.0000
hkrul_hafskael_special_1_1	hkrul_hafskael_longship_upkeep	1	character_to_force_own_factionwide	-15.0000
hkrul_hafskael_special_1_2	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	15.0000
hkrul_hafskael_special_1_2	wh_main_effect_character_stat_speed	1	character_to_character_own	10.0000
hkrul_hafskael_special_1_3	rhox_bjornling_fish_catching	1	character_to_faction_unseen	2.0000
hkrul_hafskael_special_1_3	hkrul_hafskael_longship_time	1	character_to_faction	-2.0000
hkrul_hafskael_special_1_4	wh3_main_effect_character_campaign_experience_mod	1	character_to_character_provincewide	25.0000
hkrul_hafskael_special_1_4	wh_main_effect_building_construction_cost_mod	1	character_to_region_own_provincewide	-10.0000
hkrul_hafskael_special_1_5	wh2_main_effect_building_construction_cost_mod_ports	1	character_to_region_own_provincewide	-25.0000
hkrul_hafskael_special_1_5	wh2_main_effect_economy_gdp_mod_trade_sea_global	1	character_to_region_own_factionwide	5.0000
hkrul_hafskael_special_1_6	hkrul_hafskael_longship_mass	1	agent_to_parent_army_own	15.0000
hkrul_hafskael_special_1_6	wh_main_effect_character_stat_armour	1	agent_to_parent_army_own	5.0000
innate_hkrul_hafskael	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_hafskael	wh2_main_effect_economy_gdp_mod_trade_sea_global	1	character_to_region_own_provincewide	15.0000
innate_hkrul_hafskael	wh_main_effect_region_resource_timber_production	1	character_to_region_own	3.0000
