character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_einar				
hkrul_einar_special_0_2	wh_main_effect_force_all_campaign_recruitment_cost_all	1	general_to_force_own	-10.0000
hkrul_einar_special_0_1	wh_main_effect_force_stat_missile_resistance	1	character_to_force_own	10.0000
hkrul_einar_special_0_1	wh2_dlc10_effect_attribute_enable_perfect_vigour	1	character_to_character_own	1.0000
hkrul_einar_special_1_0	wh_main_effect_character_stat_charge_bonus_add	1	character_to_character_own	15.0000
hkrul_einar_special_1_0	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	20.0000
hkrul_einar_special_1_1	wh3_main_effect_battle_barrier_health_mod	1	character_to_character_own	20.0000
hkrul_einar_special_1_1	wh3_main_effect_battle_barrier_health_add	1	character_to_character_own	600.0000
hkrul_einar_special_1_2	wh_main_effect_force_all_campaign_experience_base_all	1	general_to_force_own	2.0000
hkrul_einar_special_1_2	wh_main_effect_force_all_campaign_loot_income	1	general_to_force_own	5.0000
hkrul_einar_special_1_2	wh_main_effect_force_all_campaign_loot_income	2	character_to_character_own	10.0000
hkrul_einar_special_1_2	wh_main_effect_force_all_campaign_experience_base_all	2	general_to_force_own	3.0000
hkrul_einar_special_1_3	wh_main_effect_character_stat_armour	1	character_to_character_own	20.0000
hkrul_einar_special_1_3	hkrul_einar_steelfist	1	character_to_character_own	1.0000
hkrul_einar_special_1_4	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	15.0000
hkrul_einar_special_1_4	wh2_dlc16_effect_melee_attack_flying	1	general_to_force_own	25.0000
hkrul_einar_special_1_5	wh3_main_effect_corruption_tzeentch_characters	1	character_to_province_any	4.0000
hkrul_einar_special_1_5	wh3_main_effect_winds_of_magic_pool_cap_enemy	1	general_to_force_enemy_regionwide	-15.0000
innate_hkrul_einar	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_einar	wh3_main_effect_battle_barrier_health_add	1	general_to_force_own	400.0000
innate_hkrul_einar	hkrul_einar_fury	1	character_to_character_own	1.0000
hkrul_einar_bear	hkrul_einar_bear	1	character_to_character_own	1.0000
