character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_drenok				
hkrul_drenok_special_0_2	wh_main_effect_force_all_campaign_recruitment_cost_all	1	general_to_force_own	-10.0000
hkrul_drenok_special_0_2	rhox_drenok_ice_chance	1	character_to_character_own	5.0000
hkrul_drenok_special_0_1	wh3_main_tech_climate_growth_mod_frozen	1	character_to_province_own_factionwide	20.0000
hkrul_drenok_special_1_0	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	character_to_character_own	15.0000
hkrul_drenok_special_1_0	wh_main_effect_character_stat_leadership_aura_size_attacking	1	general_to_force_own	20.0000
hkrul_drenok_special_1_1	wh_main_effect_force_all_campaign_movement_range	1	character_to_character_own	15.0000
hkrul_drenok_special_1_1	wh_main_effect_force_army_campaign_attrition_all_resistance	1	general_to_force_own	-20.0000
hkrul_drenok_special_1_2	hkrul_drenok_frostwyrm	1	character_to_force_own_unseen	1.0000
hkrul_drenok_special_1_2	hkrul_drenok_xp	1	general_to_force_own	4.0000
hkrul_drenok_special_1_3	wh_main_effect_force_stat_melee_attack_infantry	1	general_to_force_own	5.0000
hkrul_drenok_special_1_3	wh_main_effect_force_stat_magic_resistance	1	general_to_force_own	10.0000
hkrul_drenok_special_1_4	wh_main_effect_character_stat_ap_damage	1	character_to_character_own	20.0000
hkrul_drenok_special_1_4	hkrul_drenok_ice_speed	1	general_to_force_own	15.0000
hkrul_drenok_special_1_5	hkrul_drenok_blast	1	character_to_character_own	1.0000
innate_hkrul_drenok	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_drenok	hkrul_drenok_wolf	1	character_to_character_own	1.0000
innate_hkrul_drenok	hkrul_drenok_ice_attack	1	general_to_force_own	10.0000
hkrul_drenok_chariot	wh_dlc08_effect_enable_mount_chaos_chariot	1	character_to_character_own	1.0000
hkrul_drenok_bear	hkrul_drenok_bear	1	character_to_character_own	1.0000
rhox_drenok_elite	rhox_drenok_elite_upkeep	1	general_to_force_own	-30.0000
rhox_drenok_elite	rhox_drenok_elite_attack	1	general_to_force_own	20.0000
