character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_uldsdau				
wolftribe_skill_innate_foe_cleaver	wh2_main_effect_grant_immortality_hero	1	character_to_character_own	1.0000
wolftribe_skill_innate_foe_cleaver	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	15.0000
wolftribe_skill_innate_foe_cleaver	wh_dlc08_effect_ability_enable_berserk	1	character_to_character_own	1.0000
wolftribe_skill_unique_blood_berserker	wh_main_effect_attribute_enable_causes_terror	1	character_to_character_own	1.0000
wolftribe_skill_self_tribal_giant	global_recruitment_duration_skin_wolves	1	character_to_faction	-2.0000
wolftribe_skill_self_berserker_champion	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	15.0000
wolftribe_skill_self_berserker_champion	wh_main_effect_character_stat_ward_save	1	character_to_character_own	5.0000
wolftribe_skill_self_blessing_of_the_beast	hkrul_wolf_track	1	character_to_character_own	1.0000
wolftribe_skill_self_blessing_of_the_beast	wh_main_effect_character_stat_speed	1	character_to_character_own	15.0000
wolftribe_skill_self_jarl_slayer	wh_main_effect_force_army_campaign_ambush_defence_success_chance	1	agent_to_parent_army_own	10.0000
wolftribe_skill_self_jarl_slayer	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	10.0000
wolftribe_skill_self_contest_of_skill	wh_main_effect_force_army_campaign_ambush_defence_success_chance	1	agent_to_parent_army_own	20.0000
wolftribe_skill_self_contest_of_skill	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	agent_to_parent_army_general_own	25.0000
wolftribe_skill_self_blood_brother	hkrul_wolf_bite	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_enable_champion_assist_army_training	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order	1	character_to_character_own	1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	1	character_to_province_enemy	-1.0000
wolftribe_skill_dummy_agent_actions_scm_norsca_uldsdau	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	1	character_to_province_own	1.0000
