character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_birna				
hkrul_birna_special_0_2	hkrul_birna_hunters_snipe	1	general_to_force_own	1.0000
hkrul_birna_special_0_2	hkrul_birna_hunters_vanguard	1	general_to_force_own	1.0000
hkrul_birna_special_0_1	wh_main_effect_force_stat_reload_time_reduction	1	character_to_force_own	5.0000
hkrul_birna_special_0_1	wh_main_effect_force_stat_reload_time_reduction	2	character_to_force_own	5.0000
hkrul_birna_special_0_1	wh_main_effect_force_stat_range	1	character_to_force_own	5.0000
hkrul_birna_special_0_1	wh_main_effect_force_stat_range	2	character_to_force_own	10.0000
hkrul_birna_special_1_0	hkrul_birna_hunters_cap	1	character_to_faction	1.0000
hkrul_birna_special_1_0	wh_main_effect_force_all_campaign_movement_range	1	character_to_character_own	10.0000
hkrul_birna_special_1_1	hkrul_birna_hunters_upkeep	1	general_to_force_own	-20.0000
hkrul_birna_special_1_1	wh_main_effect_force_stat_speed	1	general_to_force_own	10.0000
hkrul_birna_special_1_2	wh_main_effect_force_stat_missile_resistance	1	general_to_force_own	10.0000
hkrul_birna_special_1_2	wh_main_effect_region_resource_furs_production	1	character_to_region_own	5.0000
hkrul_birna_special_1_3	wh_main_effect_region_resource_timber_production	1	character_to_region_own	10.0000
hkrul_birna_special_1_3	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	general_to_force_own	20.0000
hkrul_birna_special_1_4	wh_main_effect_character_stat_ap_missile_damage	1	character_to_character_own	15.0000
hkrul_birna_special_1_4	wh_main_effect_force_stat_missile_damage	1	general_to_force_own	10.0000
hkrul_birna_special_1_5	wh_main_effect_attribute_enable_stalk	1	character_to_character_own	1.0000
hkrul_birna_special_1_5	hkrul_birna_flock	1	character_to_character_own	1.0000
innate_hkrul_birna	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_birna	hkrul_birna_ws_hunt_dummy	1	character_to_character_own	5.0000
innate_hkrul_birna	hkrul_birna_gaze	1	character_to_character_own	1.0000
