set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_sarg		
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_01	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_02	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_03	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_04	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_05	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_06	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_07	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_08	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_09	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_10	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_11	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_12	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_13	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_battle_14	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_01	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_02	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_03	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_04	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_05	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_06	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_07	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_08	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_09	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_10	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_campaign_11	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_unique_04	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_unique_06	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_innate	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_07	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_06	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_05	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_04	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_03	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_02	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_01	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_08	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_misc_09	false
skill_node_set_hkrul_sarg	wh3_dlc24_skill_node_all_mentor	false
skill_node_set_hkrul_sarg	scm_norsca_scaling	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_0	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_1_1	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_1_2	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_1_3	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_1_4	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_2	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_3_1	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_3_2	false
skill_node_set_hkrul_sarg	hkrul_skill_node_sarg_self_3_3	false
skill_node_set_hkrul_sarg	hkrul_sarg_horse	false
skill_node_set_hkrul_sarg	hkrul_sarg_chariot	false
skill_node_set_hkrul_sarg	hkrul_sarg_exalted_seeker_chariot	false
