set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_lokjar		
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_01	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_03	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_04	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_05	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_06	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_07	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_campaign_actions_dummy	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_innate	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_0	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_1	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_2	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_3	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_4	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_5	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_special_1_6	false
skill_node_set_hkrul_lokjar	hkrul_lokjar_agent_actions	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_0	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_1_1	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_1_2	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_1_3	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_1_4	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_2	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_3_1	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_3_2	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_3_3	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_3_4	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_self_4	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_unique_1	false
skill_node_set_hkrul_lokjar	scm_norsca_scaling	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_unique_5	false
skill_node_set_hkrul_lokjar	skill_node_hkrul_lokjar_unique_6	false
skill_node_set_hkrul_lokjar	hkrul_lokjar_horse	false
skill_node_set_hkrul_lokjar	hkrul_lokjar_chariot	false
