set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_uldsdau		
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_custom_1	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_custom_2	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_custom_3	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_custom_4	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_custom_5	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_custom_6	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_innate	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_01	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_02	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_03	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_04	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_05	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_06	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_campaign_actions_dummy	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_skills_unique_0	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_skills_unique_5	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_skills_unique_1	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_skills_unique_2	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_0	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_1_1	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_1_2	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_1_3	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_1_4	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_2	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_3_1	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_3_2	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_3_3	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_3_4	false
wolftribe_scm_norsca_uldsdau_skills	scm_norsca_uldsdau_self_4	false
wolftribe_scm_norsca_uldsdau_skills	wolftribe_scm_norsca_uldsdau_valdyr_and_vitnir	false
wolftribe_scm_norsca_uldsdau_skills	wh_dlc08_skill_node_nor_skin_wolf_werekin_battle_03	false
wolftribe_scm_norsca_uldsdau_skills	wh_dlc08_skill_node_nor_skin_wolf_werekin_battle_04	false
