set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_grydal		
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_01	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_02	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_03	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_04	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_05	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_06	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_07	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_08	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_09	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_10	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_11	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_12	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_13	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_battle_14	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_01	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_02	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_03	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_04	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_05	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_06	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_07	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_08	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_09	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_10	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_campaign_11	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_unique_04	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_unique_06	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_innate	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_07	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_06	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_05	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_04	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_03	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_02	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_01	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_08	false
skill_node_set_hkrul_grydal	hkrul_skill_node_grydal_misc_09	false
skill_node_set_hkrul_grydal	wh3_dlc24_skill_node_all_mentor_lord	false
skill_node_set_hkrul_grydal	scm_norsca_scaling	false
skill_node_set_hkrul_grydal	rhox_grydal_self_01	false
skill_node_set_hkrul_grydal	rhox_grydal_self_02	false
skill_node_set_hkrul_grydal	rhox_grydal_self_03	false
skill_node_set_hkrul_grydal	rhox_grydal_self_04	false
skill_node_set_hkrul_grydal	rhox_grydal_self_05	false
skill_node_set_hkrul_grydal	rhox_grydal_self_06	false
skill_node_set_hkrul_grydal	rhox_grydal_self_07	false
skill_node_set_hkrul_grydal	rhox_grydal_self_08	false
skill_node_set_hkrul_grydal	rhox_grydal_self_09	false
skill_node_set_hkrul_grydal	rhox_grydal_self_10	false
skill_node_set_hkrul_grydal	rhox_grydal_self_11	false
skill_node_set_hkrul_grydal	hkrul_grydal_banner	false
