set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_kolsveinn		
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_marauder_chieftan_unique_04	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_marauder_chieftan_unique_06	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_nor_chieftain_enable_rage	false
skill_node_set_hkrul_kolsveinn	scm_norsca_scaling	false
skill_node_set_hkrul_kolsveinn	skill_node_hkrul_kolsveinn_innate	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_01	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_02	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_03	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_04	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_05	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_06	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_07	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_08	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_09	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_10	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_self_11	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_shared_01	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_shared_02	false
skill_node_set_hkrul_kolsveinn	rhox_kolsveinn_shared_03	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_01	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_02	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_03	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_04	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_05	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_06	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_campaign_actions_dummy	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_set_nor_skin_wolf_werekin_mentor	false
skill_node_set_hkrul_kolsveinn	wh_dlc08_skill_node_nor_skin_wolf_werekin_unique_01	false
