set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_alfkael		
wolftribe_skill_node_set_alfkael	wolftribe_skill_node_tempest_magic_dummy	false
wolftribe_skill_node_set_alfkael	wolftribe_skill_node_set_nor_alfkael	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_01	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_02	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_03	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_04	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_05	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_06	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_campaign_actions_dummy	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_01	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_02	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_03	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_04	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_05	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_06	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_07	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_08	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_09	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_10	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_magic_11	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_unique_01	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_unique_02	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_innate_01	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_unique_04	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_01	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_02	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_03	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_04	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_05	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_06	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_self_07	false
wolftribe_skill_node_set_alfkael	wolftribe_alfkael_nithi	false
wolftribe_skill_node_set_alfkael	rhox_alfkael_warshrine	false
skill_node_set_hkrul_grydal	hkrul_grydal_warshrine	false
