key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
#unit_special_abilities_tables;74;db/unit_special_abilities_tables/!dead_scm_longships																																																																						
scm_longship_mists	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321213				0.0000	0.0000	wh_abilities_generic_direct_damage					0.0000					vo_battle_special_ability_generic_response	50.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
scm_longship_pas_buff	-1.0000	-1.0000	-1	35.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321214				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
scm_longship_pas_buff_bjornling	-1.0000	-1.0000	-1	35.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321215				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
scm_longship_mists_bjornling	-1.0000	-1.0000	-1	25.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321216				0.0000	0.0000	wh_abilities_generic_direct_damage					0.0000					vo_battle_special_ability_generic_response	50.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
scm_longship_geimdall_storm	30.0000	120.0000	1	0.0000	false	0	0	false	120.0000		false	false	true	-1.0000	false	false	5.0000	false	873321217	wh3_main_cataclysm_heavens_thorsens_thunderstorm			0.0000	0.0000	wh_abilities_bomb_drop	wh_army_abilities_generic_bombardment				0.0000		aoe_bombardment	wh3_main_ability_modular		vo_battle_special_ability_generic_response	0.0000	300.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true		Thorsens_Thunderstorm			
scm_longship_harald_heal	-1.0000	-1.0000	-1	35.0000	true	-1	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321218				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_army	1	false	1.0000		true					
scm_longship_harald_heal2	5.0000	80.0000	5	35.0000	true	5	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	false	873321219				0.0000	0.0000	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0000		augment_morale_area	wh_group_hero		vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		false					
hkrul_longship_spawn	-1.0000	-1.0000	1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321220		hkrul_bjornling_inf_chaos_marauders_0		0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000					vo_battle_special_ability_generic_response	25.0000	25.0000		unit_position		false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_longship_spawn2	-1.0000	-1.0000	1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	873321221		hkrul_bjornling_inf_marauder_champions_0		0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000					vo_battle_special_ability_generic_response	25.0000	25.0000		unit_position		false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
