key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_asta									
wolftribe_scm_norsca_asta_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
wolftribe_scm_norsca_asta_campaign_actions_dummy		wolftribe_skill_dummy_actions_scm_norsca_asta		8	0		1	0	false
wolftribe_scm_norsca_asta_campaign_01		wh2_main_skill_all_hero_assist_army_increase_mobility		5	0		0	0	true
wolftribe_scm_norsca_asta_campaign_02		wh2_main_skill_all_hero_passive_boost_income		5	1		0	0	true
wolftribe_scm_norsca_asta_campaign_03		wh2_main_skill_all_hero_assist_army_training		5	2		0	0	true
wolftribe_scm_norsca_asta_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	3		0	0	true
wolftribe_scm_norsca_asta_campaign_05		wh2_main_skill_all_hero_hinder_army_assault_unit		5	4		0	0	true
wolftribe_scm_norsca_asta_combat_ranged_1_5		wolftribe_skill_unique_scm_hkrul_asta_arrow		2	5		0	4	true
wolftribe_scm_norsca_asta_combat_melee_0		wh2_main_skill_hef_combat_graceful_strikes		3	0		0	0	true
wolftribe_scm_norsca_asta_combat_melee_1_1		wh_main_skill_all_spy_self_fleet-footed		3	1		0	0	true
wolftribe_scm_norsca_asta_combat_melee_1_2		wh_main_skill_all_all_self_thick-skinned		3	2		0	0	true
wolftribe_scm_norsca_asta_combat_melee_1_3		wh_main_skill_all_all_self_hard_to_hit		3	3		0	0	true
wolftribe_scm_norsca_asta_combat_melee_1_4		wh_main_skill_all_all_self_deadly_blade		3	4		0	0	true
wolftribe_scm_norsca_asta_combat_melee_2		wh_main_skill_all_all_self_foe-seeker		3	5		0	4	true
wolftribe_scm_norsca_asta_combat_ranged_0		wh2_dlc13_skill_emp_wulfhart_ranged_0		2	0		0	0	true
wolftribe_scm_norsca_asta_combat_ranged_1_1		wh_dlc05_skill_wef_general_personal_buff_extra_reload		2	1		0	0	true
wolftribe_scm_norsca_asta_combat_ranged_1_2		wh_dlc05_skill_wef_general_personal_buff_missile_damage		2	2		0	0	true
wolftribe_scm_norsca_asta_combat_ranged_1_3		wh_dlc05_skill_wef_general_personal_buff_ammunition		2	3		0	0	true
wolftribe_scm_norsca_asta_combat_ranged_1_4		wh2_dlc11_skill_wef_lord_self_expeditious_endeavour		2	4		0	0	true
wolftribe_scm_norsca_asta_unique_1		wolftribe_skill_scm_norsca_asta_mount_gjalfr		0	0		0	0	true
wolftribe_scm_norsca_asta_unique_3		wolftribe_skill_unique_vengeful_daughter		0	2		0	0	true
wolftribe_scm_norsca_asta_innate_foresters_daughter		wolftribe_skill_innate_foresters_daughter		6	0		0	0	true
wolftribe_scm_norsca_asta_unique_4		wolftribe_skill_unique_resourceful_huntress		0	3		0	0	true
wolftribe_scm_norsca_asta_unique_5		wh_main_skill_chs_all_unique_aura_of_chaos		0	4		0	0	true
wolftribe_scm_norsca_asta_unique_6		wolftribe_skill_unique_scm_norsca_asta_of_the_wood		0	5		0	0	true
wolftribe_main_agent_action_scaling_skill_node_set_scm_norsca_asta		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
wolftribe_scm_norsca_asta_self_1		wolftribe_skill_self_healers_touch		1	0		0	0	true
wolftribe_scm_norsca_asta_self_2		wolftribe_skill_self_hunters_traps		1	1		0	0	true
wolftribe_scm_norsca_asta_self_3		wolftribe_skill_self_fierce_beauty		1	2		0	0	true
wolftribe_scm_norsca_asta_self_4		wolftribe_skill_self_keen_minded_ruler		1	3		0	0	true
wolftribe_scm_norsca_asta_self_5		wolftribe_skill_self_scm_norsca_asta_honorguard		1	4		0	0	true
wolftribe_scm_norsca_asta_self_6		wolftribe_skill_self_chieftess_of_wolves		1	5		0	2	true
wolftribe_scm_norsca_asta_combat_melee_2_1		wh_dlc05_skill_wef_general_personal_buff_hitpoints		3	6		0	0	true
wolftribe_scm_norsca_asta_combat_melee_2_2		wh_main_skill_all_all_self_wound-maker		3	7		0	0	true
wolftribe_scm_norsca_asta_combat_melee_2_4		wh_dlc05_skill_wef_general_personal_buff_melee_attack_defence		3	9		0	0	true
wolftribe_scm_norsca_asta_combat_melee_2_3		wh_main_skill_all_all_self_indomitable		3	8		0	0	true
wolftribe_scm_norsca_asta_combat_melee_3		wh_main_skill_all_all_self_deadly_onslaught		3	10		0	4	true
wolftribe_skill_node_scm_norsca_asta_dummy		wolftribe_skill_scm_norsca_asta_dummy		2	11		1	0	false
wolftribe_scm_norsca_asta_ardenwood_bow		wolftribe_scm_norsca_asta_ardenwood_bow		7	0		0	0	false
