key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_huern									
scm_norsca_huern_node_eye_gods		wh_dlc08_skill_nor_lords_unique_eye_of_the_gods		0	2		0	0	true
scm_norsca_huern_node_dark_gods		wh_main_skill_chs_lord_battle_voice_of_the_dark_gods		0	3		0	0	true
scm_norsca_huern_node_immortality		wh2_main_skill_all_immortality_lord		3	11		1	0	false
scm_norsca_huern_node_battle_01		wh_main_skill_chs_lord_battle_dominating_presence		4	0		0	0	true
scm_norsca_huern_node_battle_02		wh2_dlc11_skill_nor_army_buff_fearsome_warriors		4	1		0	0	true
scm_norsca_huern_node_battle_03		wh2_dlc11_skill_nor_army_buff_beast_slayers		4	2		0	0	true
scm_norsca_huern_node_battle_04		wh2_dlc11_skill_nor_army_buff_unnatural_selection		4	3		0	0	true
scm_norsca_huern_node_battle_05		wh2_dlc11_skill_nor_army_buff_frostbitten		4	4		0	0	true
scm_norsca_huern_node_battle_06		wh2_dlc11_skill_nor_army_buff_hail_of_teeth		4	5		0	0	true
scm_norsca_huern_node_battle_07		wh2_dlc11_skill_nor_army_buff_monsters_of_the_north		4	6		0	0	true
scm_norsca_huern_node_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
scm_norsca_huern_node_battle_09		wh2_dlc11_skill_nor_army_buff_champions_of_the_north		4	8		0	0	true
scm_norsca_huern_node_battle_10		wh2_dlc11_skill_nor_army_buff_hardened_hunters		4	9		0	0	true
scm_norsca_huern_node_battle_11		wh2_dlc11_skill_nor_army_buff_icy_wrath		4	10		0	0	true
scm_norsca_huern_node_battle_12		wh2_dlc11_skill_nor_army_buff_hulks_of_death		4	11		0	0	true
scm_norsca_huern_node_battle_13		wh_dlc08_skill_nor_lord_battle_stand_or_die		4	12		0	1	true
scm_norsca_huern_node_battle_14		wh_dlc08_skill_nor_lords_battle_fight_or_die		4	13		0	1	true
scm_norsca_huern_node_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
scm_norsca_huern_node_campaign_02		wh_dlc08_skill_nor_lord_campaign_takers_of_all		5	1		0	0	true
scm_norsca_huern_node_campaign_03		wh_main_skill_chs_lord_campaign_serve_or_die		5	2		0	0	true
scm_norsca_huern_node_campaign_04		wh_dlc08_skill_nor_lords_campaign_norse_resilience		5	3		0	0	true
scm_norsca_huern_node_campaign_05		wh_dlc08_skill_nor_lords_campaign_swelling_of_doom		5	4		0	0	true
scm_norsca_huern_node_campaign_06		scm_norsca_huern_devourers_of_flesh		5	5		0	4	true
scm_norsca_huern_node_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
scm_norsca_huern_node_campaign_08		wh_dlc08_skill_nor_lords_campaign_savage_skills		5	7		0	0	true
scm_norsca_huern_node_campaign_09		wh_dlc08_skill_nor_lords_campaign_unnatural_healing		5	8		0	0	true
scm_norsca_huern_node_campaign_10		wh_dlc08_skill_nor_lords_campaign_fuelled_by_war		5	9		0	0	true
scm_norsca_huern_node_campaign_11		wh_dlc08_skill_nor_lords_campaign_spawn_of_chaos		5	10		0	4	true
scm_norsca_huern_pack_leader		scm_norsca_huern_pack_leader		6	0		1	0	false
scm_norsca_huern_node_unique_01		fervent_creatures_scm_norsca_huern		0	7		0	0	true
scm_norsca_huern_self_01		wh_main_skill_all_all_self_blade_master_starter		2	0		0	0	true
scm_norsca_huern_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
scm_norsca_huern_self_03		wh2_dlc11_skill_all_lord_self_thick-skinned		2	2		0	0	true
scm_norsca_huern_self_04		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	3		0	0	true
scm_norsca_huern_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
scm_norsca_huern_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
scm_norsca_huern_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
scm_norsca_huern_self_08		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	7		0	0	true
scm_norsca_huern_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable		2	8		0	0	true
scm_norsca_huern_self_10		wh2_dlc11_skill_nor_lords_self_quicksilver		2	9		0	0	true
scm_norsca_huern_self_11		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
scm_norsca_huern_unique_02		scm_norsca_huern_regeneration		1	0		0	0	true
scm_norsca_huern_unique_03		ice_wolves_summon		1	1		0	0	true
scm_norsca_huern_unique_04		scm_norsca_huern_wanderer		1	2		0	0	true
scm_norsca_huern_unique_05		scm_norsca_huern_unique_07		1	3		0	1	true
scm_norsca_huern_unique_06		scm_norsca_huern_mighty_huscarls		1	4		0	1	true
scm_norsca_huern_aura_of_chaos		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	6		0	0	true
scm_norsca_huern_unique_07		alpha_wolf		1	5		0	1	true
scm_norsca_huern_unique_08		scm_norsca_huern_unique_06		1	6		0	1	true
scm_norsca_huern_anci_armor_pelt		scm_norsca_huern_anci_armor_pelt		7	0		0	0	false
scm_norsca_huern_thralls_lament		scm_norsca_huern_thralls_lament		7	1		0	0	false
scm_norsca_huern_chieftains_horn		scm_norsca_huern_chieftains_horn		7	2		0	0	false
rhox_wolf_elite		rhox_wolf_elite	wh_dlc08_nor_norsca	0	8		0	0	true
