key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_kammler									
hkrul_kammler_campaign_01		wh2_main_skill_all_hero_assist_army_scouting		5	0		0	0	true
hkrul_kammler_campaign_02		wh2_main_skill_all_hero_passive_spread_corruption_chs		5	1		0	0	true
hkrul_kammler_campaign_03		wh2_main_skill_all_hero_hinder_settlement_steal_technology		5	2		0	0	true
hkrul_kammler_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	3		0	0	true
hkrul_kammler_campaign_05		wh2_main_skill_all_hero_hinder_army_block_army		5	4		0	0	true
hkrul_kammler_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
hkrul_kammler_campaign_actions_dummy		wh_dlc08_skill_all_dummy_agent_actions_hkrul_kammler		8	0		1	0	false
hkrul_kammler_magic_01		wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch		2	0		0	0	true
hkrul_kammler_magic_02		wh3_main_skill_tze_magic_tzeentch_05_fires_of_change		2	1		0	0	true
hkrul_kammler_magic_03		wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch		2	2		0	0	true
hkrul_kammler_magic_04		wh3_main_skill_tze_magic_tzeentch_03_glean_magic		2	3		0	0	true
hkrul_kammler_magic_05		wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch		2	4		0	0	true
hkrul_kammler_magic_06		wh3_main_skill_tze_all_magic_prismatic_plurality		2	5		0	4	true
hkrul_kammler_magic_07		wh_main_skill_all_magic_all_07_earthing		2	6		0	0	true
hkrul_kammler_magic_08		wh_main_skill_all_magic_all_08_power_drain		2	7		0	0	true
hkrul_kammler_magic_09		wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm		2	8		0	0	true
hkrul_kammler_magic_10		wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway		2	9		0	0	true
hkrul_kammler_magic_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
hkrul_kammler_unique_01		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	1		0	0	true
hkrul_kammler_unique_02		wh_dlc08_skill_nor_wizards_unique_ritualistic_fury		0	2		0	0	true
hkrul_kammler_innate_01		innate_hkrul_kammler		6	0		1	0	true
hkrul_kammler_unique_04		hkrul_kammler_special_0_2		0	4		0	0	true
hkrul_kammler_self_01		hkrul_kammler_special_1_0		1	0		0	0	true
hkrul_kammler_self_02		hkrul_kammler_special_1_1		1	1		0	0	true
hkrul_kammler_self_03		hkrul_kammler_special_1_2		1	2		0	0	true
hkrul_kammler_self_04		hkrul_kammler_special_1_3		1	3		0	2	true
hkrul_kammler_self_05		hkrul_kammler_special_1_4		1	4		0	0	true
hkrul_kammler_self_06		hkrul_kammler_special_1_5		1	5		0	0	true
hkrul_kammler_self_07		hkrul_kammler_special_1_6		1	6		0	2	true
hkrul_kammler_magic_dummy		hkrul_kammler_dummy_seering_doom		2	11		1	0	false
