unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_sayl					
			wh3_dlc20_chs_inf_chosen_mkho	nor_all	false
			wh3_dlc20_chs_inf_chosen_mkho	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	nor_all	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_mtze	nor_all	false
			wh3_dlc20_chs_inf_chosen_mtze	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mtze	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mtze	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_mtze_halberds	nor_all	false
			wh3_dlc20_chs_inf_chosen_mtze_halberds	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mtze_halberds	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mtze_halberds	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_mnur	nor_all	false
			wh3_dlc20_chs_inf_chosen_mnur	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mnur	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mnur	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_mnur_greatweapons	nor_all	false
			wh3_dlc20_chs_inf_chosen_mnur_greatweapons	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mnur_greatweapons	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mnur_greatweapons	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_msla	nor_all	false
			wh3_dlc20_chs_inf_chosen_msla	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_msla	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_msla	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_msla_hellscourges	nor_all	false
			wh3_dlc20_chs_inf_chosen_msla_hellscourges	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_msla_hellscourges	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_msla_hellscourges	wh2_dlc17_wulfrik_focus_units	false
			wh_dlc08_nor_cha_shaman_sorcerer_death_0	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_death_1	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_death_2	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_fire_0	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_fire_1	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_fire_2	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_metal_0	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_metal_1	hkrul_sayl_shaman	false
			wh_dlc08_nor_cha_shaman_sorcerer_metal_2	hkrul_sayl_shaman	false
			scm_norsca_alfkael	hkrul_sayl_shaman	false
			scm_norsca_alfkael_wolf	hkrul_sayl_shaman	false
			rhox_alfkael_warshrine	hkrul_sayl_shaman	false
			hkrul_nightmav	hkrul_sayl_nightmaw	false
