unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_akkorak					
			wh3_dlc20_chs_cav_chaos_knights_mkho	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_mkho	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_mkho	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_mkho	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_cav_chaos_knights_mkho_lances	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_mkho_lances	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_mkho_lances	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_mkho_lances	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_main_tze_cav_chaos_knights_0	nor_all	false
			wh3_main_tze_cav_chaos_knights_0	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_main_tze_cav_chaos_knights_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_main_tze_cav_chaos_knights_0	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_cav_chaos_knights_mtze_lances	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_mtze_lances	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_mtze_lances	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_mtze_lances	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_cav_chaos_knights_mnur	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_mnur	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_mnur	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_mnur	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_cav_chaos_knights_mnur_lances	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_mnur_lances	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_mnur_lances	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_mnur_lances	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_cav_chaos_knights_msla	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_msla	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_msla	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_msla	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_cav_chaos_knights_msla_lances	nor_all	false
			wh3_dlc20_chs_cav_chaos_knights_msla_lances	wh2_dlc11_nor_skin_wolves_trolls	false
			wh3_dlc20_chs_cav_chaos_knights_msla_lances	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_dlc20_chs_cav_chaos_knights_msla_lances	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh_main_chs_cav_chaos_knights_0	nor_all	false
			wh_main_chs_cav_chaos_knights_0	wh2_dlc11_nor_skin_wolves_trolls	false
			wh_main_chs_cav_chaos_knights_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh_main_chs_cav_chaos_knights_0	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh_main_chs_cav_chaos_knights_1	nor_all	false
			wh_main_chs_cav_chaos_knights_1	wh2_dlc11_nor_skin_wolves_trolls	false
			wh_main_chs_cav_chaos_knights_1	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh_main_chs_cav_chaos_knights_1	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
