unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_fc_norsca_woc					
			wh_dlc08_nor_inf_marauder_berserkers_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_champions_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_champions_1	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_hunters_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_hunters_1	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_spearman_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_main_nor_inf_chaos_marauders_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_main_nor_inf_chaos_marauders_1	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_art_hellcannon_battery	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_cav_marauder_horsemasters_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_feral_manticore	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_berserkers_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_champions_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_champions_1	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_hunters_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_hunters_1	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_spearman_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_fimir_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_fimir_1	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_frost_wyrm_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_frost_wyrm_ror_0	wh3_dlc20_chs_und_all	false
