key	text	tooltip
#Loc;1;text/db/scm_norsca_building.loc		
building_chains_chain_tooltip_rhox_adella_dae_temple_kho	Reverence	false
building_chains_chain_tooltip_rhox_adella_dae_temple_nur	Reverence	false
building_chains_chain_tooltip_rhox_adella_dae_temple_sla	Reverence	false
building_chains_chain_tooltip_rhox_adella_dae_temple_tze	Reverence	false
building_culture_variants_name_rhox_adella_dae_temple_kho_1wh2_main_nor_skeggi	Pit of Massacres	false
building_culture_variants_name_rhox_adella_dae_temple_kho_2wh2_main_nor_skeggi	Death Podium	false
building_culture_variants_name_rhox_adella_dae_temple_kho_3wh2_main_nor_skeggi	Crucible of Blood	false
building_culture_variants_name_rhox_adella_dae_temple_kho_4wh2_main_nor_skeggi	Slaughtercage	false
building_culture_variants_name_rhox_adella_dae_temple_kho_5wh2_main_nor_skeggi	Khornate Coliseum	false
building_culture_variants_name_rhox_adella_dae_temple_nur_1wh2_main_nor_skeggi	Plague Doctor's Surgery	false
building_culture_variants_name_rhox_adella_dae_temple_nur_2wh2_main_nor_skeggi	Leprosarium	false
building_culture_variants_name_rhox_adella_dae_temple_nur_3wh2_main_nor_skeggi	Plaguelord's Almshouse	false
building_culture_variants_name_rhox_adella_dae_temple_nur_4wh2_main_nor_skeggi	The Grand Morgue	false
building_culture_variants_name_rhox_adella_dae_temple_nur_5wh2_main_nor_skeggi	Putrefaction Mound	false
building_culture_variants_name_rhox_adella_dae_temple_sla_1wh2_main_nor_skeggi	Gallery of Delusions	false
building_culture_variants_name_rhox_adella_dae_temple_sla_2wh2_main_nor_skeggi	Halls of Ovation	false
building_culture_variants_name_rhox_adella_dae_temple_sla_3wh2_main_nor_skeggi	Pagaents of Perfection	false
building_culture_variants_name_rhox_adella_dae_temple_sla_4wh2_main_nor_skeggi	The Eternal Banquet	false
building_culture_variants_name_rhox_adella_dae_temple_sla_5wh2_main_nor_skeggi	Baroque Pavane	false
building_culture_variants_name_rhox_adella_dae_temple_tze_1wh2_main_nor_skeggi	Scrying Crystal	false
building_culture_variants_name_rhox_adella_dae_temple_tze_2wh2_main_nor_skeggi	Conjuring Stones	false
building_culture_variants_name_rhox_adella_dae_temple_tze_3wh2_main_nor_skeggi	Augural Charts	false
building_culture_variants_name_rhox_adella_dae_temple_tze_4wh2_main_nor_skeggi	Gyroscope Room	false
building_culture_variants_name_rhox_adella_dae_temple_tze_5wh2_main_nor_skeggi	Thaumaturgic Orrery	false
building_chains_chain_tooltip_rhox_fc_norsca_hafskael_yard	Hafskael's Yard	false
building_chains_chain_tooltip_rhox_fc_norsca_harald_throne	Harald's Throne	false
building_chains_chain_tooltip_rhox_fc_norsca_kai_delta_swamp	Marshes of the Kalti Delta	false
building_chains_chain_tooltip_rhox_fc_norsca_valmir_aesling	Monolith of Valmir Aesling	false
building_chains_chain_tooltip_rhox_fc_norsca_great_gathering	The Great Gathering	false
building_short_description_texts_short_description_rhox_fc_norsca_hafskael_yard	Hafskael's Yard, nestled at the base of towering cliffs, stands as a testament to Bjornling craftsmanship and maritime prowess. Here, the master shipwright Hafskael oversees the construction of legendary longships, each vessel infused with the blessings of the Ruinous Powers. With the relentless sound of sawing and hammering echoing against the cliffs, this bustling shipyard serves as the beating heart of Bjornling naval might, where elite Huscarls gather to plan conquests and legendary expeditions	false
building_short_description_texts_short_description_rhox_fc_norsca_harald_throne	Perched atop a mountain peak lies the imposing seat of power of Harald Whyrlas, High Jarl of the Graeling Tribe. Towering even among Norscans, he rules from the Graeling Moot—a gathering of villages forming his domain. Unlike his counterparts who seek only the spoils of battle, Harald harbors a grand ambition—to unite all Norscan tribes under the Graeling Kingdom. Carved from mountain bedrock, his colossal throne, adorned with the skulls of vanquished chieftains, symbolizes his dominance and his vision for a unified realm	false
building_short_description_texts_short_description_rhox_fc_norsca_kai_delta_swamp	Nestled in the heart of Troll Country lies the vast expanse of the Kalti Delta marshes—a perilous realm where danger lurks at every turn. Here, salt and freshwater marshes merge, creating a treacherous labyrinth of terrain. Men shun these deadly marshlands, where perilous elements and ferocious beasts abound. Yet, the Sarl have mastered these waters, utilizing their longships to navigate with skill and harvesting resources for shipbuilding and troll hunting, demonstrating their courage and resilience in the face of relentless danger.	false
building_short_description_texts_short_description_rhox_fc_norsca_valmir_aesling	Amidst the frozen expanse of the Aesling territory, the Monolith of Valmir Aesling stands as a grim testament to the tribe's ferocity. Devoted to the Blood God Khorne, the Aesling are known for their insatiable battle lust. Once a lieutenant of the Everchosen Asavar Kul, Valmir Aesling's legend persists. The monolith, a place of worship and slaughter, sees berserkers clash in ritual combat, seeking Khorne's favor. It stands as a conduit to the divine, where mortal and Chaos realms intertwine in endless carnage—a shrine to the Aesling's relentless pursuit of glory.	false
building_short_description_texts_short_description_rhox_fc_norsca_great_gathering	Near the Volary lies the vast steppe plain known as the Great Gathering—a desolate expanse where Kurgan tribes converge. Stretching beyond the horizon, it teems with countless tents of various sizes, a temporary home for nomadic warriors. Here, amidst the endless plains, Kurgan tribes assemble before embarking on migrations deeper into the steppes or launching pillaging conquests into distant Cathay. Yet, amidst the camaraderie, danger lurks, for the Great Gathering is also a battleground where rival zars engage in constant outbreaks of fighting and dueling, shaping the fate of tribes with each clash.	false
building_culture_variants_name_rhox_fc_norsca_hafskael_yard	Hafskael's Yard	false
building_culture_variants_name_rhox_fc_norsca_harald_throne	Harald's Throne	false
building_culture_variants_name_rhox_fc_norsca_kai_delta_swamp	Marshes of the Kalti Delta	false
building_culture_variants_name_rhox_fc_norsca_valmir_aesling	Monolith of Valmir Aesling	false
building_culture_variants_name_rhox_fc_norsca_great_gathering	The Great Gathering	false
building_culture_variants_name_rhox_fc_norsca_ruins_of_vinnskor	Ruins of Vinnskor	false
building_chains_chain_tooltip_rhox_fc_norsca_ruins_of_vinnskor	Ruins of Vinnskor	false
building_short_description_texts_short_description_rhox_fc_norsca_ruins_of_vinnskor	In desolate Norsca, Vinnskor's shattered remnants speak of Aesling savagery. Once bustling, now silent streets bear witness to past brutality. At dawn, farmers tended fields and women fetched water. Now, only wind disturbs abandoned lanes, carrying blood’s scent. Scrawny thralls toil, watched by axe-bearing warriors. Blood stains the ground, a testament to Aesling’s fury and Khorne's favor. Yet amidst ruins, Einarr Sigdansson vows to reclaim home. Vinnskor, despite the chaos, stands as a beacon—a place to reclaim Baersonlings' legacy.	false
building_chains_chain_tooltip_rhox_fc_norsca_sargath_tent	Zar Sargath's Tent	false
building_culture_variants_name_rhox_fc_norsca_sargath_tent	Zar Sargath's Tent	false
building_short_description_texts_short_description_rhox_fc_norsca_sargath_tent	Amidst the eastern steppes, within the sprawling Yusak Encampment, lies the opulent tent of Zar Sargath, devoted high chieftain of the Yusak tribe and fervent worshiper of Slaanesh, the Prince of Pleasure. Adorned with jewels and draped in fragrant offerings to the god of excess, Sargath's tent stands as a decadent shrine to Slaanesh within the heart of the encampment. Here, amidst the indulgence of wine and lavish trinkets, Sargath revels in the hedonistic pleasures that define his devotion to the Dark Prince.	false
building_culture_variants_name_rhox_fc_norsca_chaos_iceberg	Icefang Monolith	false
building_chains_chain_tooltip_rhox_fc_norsca_chaos_iceberg	Icefang Monolith	false
building_short_description_texts_short_description_rhox_fc_norsca_chaos_iceberg	In the icy realm of Albion, the Icefang Monolith stands tall—a massive pillar of ice inscribed with chaotic runes. A focal point for those drawn by the legendary Greataxe, it shapes the surrounding ice into living guardians. For the Icefang tribe, it epitomizes unrivaled strength, revered and fiercely defended against all challengers. Yet, they clash endlessly with Albion's enigmatic inhabitants for control over the glacial tower. In the frozen heart of Albion, amidst relentless blizzards, the Icefang Monolith looms—a mysterious and potent force that calls forth only the most daring to its icy domain.	false
building_chains_chain_tooltip_rhox_fc_norsca_corrupted_khemri	The Corrupted Pyramid of Khemri	false
building_culture_variants_name_rhox_fc_norsca_corrupted_khemri	The Corrupted Pyramid of Khemri	false
building_short_description_texts_short_description_rhox_fc_norsca_corrupted_khemri	In the heart of the desert of Khemri stands the once-proud pyramid, now corrupted by chaos, a testament to the conquest of Surtha Ek, Chariot Lord of the Varg. Renowned for his unparalleled skill on the chariot, Surtha Ek's prowess rivals even that of Settra the Imperishable himself. As Surtha Ek crossed continents and sacked the pyramid, he settled a feud that spanned worlds, asserting the dominance of the Varg even in the unforgiving sands of Khemri. Now, chaos marks adorn the rubble of the great pyramid, a chilling reminder of the Varg's unrelenting might and the chaos that now reigns in Khemri.	false
building_chains_chain_tooltip_hkrul_norsca_duel_circle	Duelling Circles of Horvenghaast	false
building_short_description_texts_short_description_hkrul_norsca_duel_circle	High above the chasm-marked cliffs Horvenghaast, flat circles  ring with steel and screams. Here, warriors duel beneath the gaze of Khorne — not for coin, but for honour, blood, and ascent. These sacred fighting circles draw Norscans, Skaelings, and even exiled champions seeking favour through death. The blood spilled in these rooftop rites feeds the stones and marks the strongest with Khorne’s favour.	false
building_culture_variants_name_hkrul_norsca_duel_circle	Duelling Circles of Horvenghaast	false
building_chains_chain_tooltip_hkrul_norsca_snaegr_hall	Hall of the Snaegr	false
building_short_description_texts_short_description_hkrul_norsca_snaegr_hall	Carved into blood-slick mountain rock, the Hall of the Snaegr is a fortress-temple to violence. Its walls echo with war chants, and the skulls of conquered foes line its gore-drenched galleries. Here, the warriors of the Snaegr offer blood to Urlfdaemonkin, and the Moon-time of Ulf is awaited like a second birth. Only the strongest survive the trials within. The weak feed the flame — or the warriors.	false
building_culture_variants_name_hkrul_norsca_snaegr_hall	Hall of the Snaegr	false
building_chains_chain_tooltip_hkrul_norsca_mermedus_temple	Seafarers’ Shrine	false
