key	text	tooltip
#Loc;1;text/db/rhox_beorg.loc		
frontend_faction_leaders_frontend_description_mixer_nor_beorg	The Bearstrikken son of Bran sets out to sink his chaos-touched claws into the mortal realms of men.	false
frontend_faction_leaders_loading_screen_text_mixer_nor_beorg	Beorg Bearstruck, a shapeshifter touched by the primal essence, carries the dual blessing and curse of bearstricken transformation. When the need arises, he morphs into a towering bear, a force of nature that strikes terror into the hearts of his foes. His warriors, the fearsome bearmen of Urslo, rally with growls and gnarls, ready to follow their chieftain southward. With every victorious conquest, Beorg's feral aura beckons feral ursine creatures to his banners. Mindless yet fierce, these feral bears join the relentless march, adding an untamed ferocity to the chaos Beorg aims to unleash. As he strings victories, the wilds respond, and the shapeshifter of Urslo's fury becomes an unstoppable force of devastation and primal might.	false
frontend_faction_leaders_localised_action_points_mixer_nor_beorg	The Bearstrikken son of Bran sets out to sink his chaos-touched claws into the mortal realms of men.	false
frontend_faction_leaders_localised_description_mixer_nor_beorg	The Bearstrikken son of Bran sets out to sink his chaos-touched claws into the mortal realms of men.	false
factions_attack_desc_mixer_nor_beorg	You are attacking the Ursfjordings!	false
factions_defend_desc_mixer_nor_beorg	You are defending against the Ursfjordings!	false
factions_screen_adjective_mixer_nor_beorg		false
factions_screen_name_mixer_nor_beorg	Ursfjordings	false
factions_screen_name_when_rebels_mixer_nor_beorg	Ursfjordings Rebels	false
loading_screen_quotes_title_hkrul_beorg	Beorg Bearstruck	false
loading_screen_quotes_description_hkrul_beorg	Beorg, Son of Bran is a descendant of the Great Bear and is the mighty shapeshifting chieftain of the Ursfjordings Tribe.	false
loading_screen_quotes_bulletpoints_hkrul_beorg	Special Ranged Weapon||[[img:ui/skins/default/modifier_icon_bonus_vs_large.png]][[/img]]Anti-large||[[img:ui/battle ui/ability_icons/stalk.png]][[/img]]Stalk||Shapeshifter	false
frontend_faction_leaders_frontend_description_cr_oldworld_political_party_nur_rotbloods		false
frontend_faction_leaders_loading_screen_text_cr_oldworld_political_party_nur_rotbloods		false
frontend_faction_leaders_localised_action_points_cr_oldworld_political_party_nur_rotbloods		false
frontend_faction_leaders_localised_description_cr_oldworld_political_party_nur_rotbloods		false
agent_subtypes_onscreen_name_override_hkrul_beorg	Descendant of the Great Bear	false
agent_subtypes_description_text_override_hkrul_beorg		false
character_skill_node_sets_enc_title_skill_node_set_hkrul_beorg	Beorg Skills	false
character_skill_node_sets_enc_title_skill_node_set_hkrul_oerl	Oerl Skills	false
character_skills_localised_name_innate_hkrul_beorg	Bearstricken of Urslo	true
character_skills_localised_description_innate_hkrul_beorg	The ravaging chieftain of the Ursfjording tribe is blessed by the Dark Gods.	true
character_skills_localised_description_hkrul_beorg_special_0_1	Unknown to many, yet Beorg Bearstruck shares a blood bond with House Bokha, both descendants of the Great Bear.	true
character_skills_localised_name_hkrul_beorg_special_0_1	Rare Descendants	true
character_skills_localised_description_hkrul_beorg_special_1_1	Only the very finest beserkers may feast in the Halls of Urslo.	true
character_skills_localised_name_hkrul_beorg_special_1_1	Fjord Beserkers	true
