key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_nor_surp									
innate_hkrul_olg	innate_trait_goftur.png			0	true	false	false	100.0000	0
hkrul_olg_special_1_0	hkrul_olg_special_1_0.png			0	false	false	false	0.0000	0
hkrul_olg_special_1_1	hkrul_olg_special_1_1.png			0	false	false	false	0.0000	0
hkrul_olg_special_1_2	hkrul_olg_special_1_2.png			0	false	false	false	0.0000	0
hkrul_olg_special_1_3	hkrul_olg_special_1_3.png			0	false	false	false	0.0000	0
hkrul_olg_special_1_4	hkrul_olg_special_1_4.png			0	false	false	false	0.0000	0
hkrul_olg_special_1_5	hkrul_olg_special_1_5.png			0	false	false	false	0.0000	0
hkrul_olg_special_1_6	hkrul_olg_special_1_6.png			0	false	false	false	0.0000	0
hkrul_olg_agent_actions	mount_barded_warhorse.png			0	false	false	false	0.0000	0
innate_hkrul_tuula	innate_trait_olaf.png			0	true	false	false	100.0000	0
hkrul_tuula_special_1_0	hkrul_tuula_special_1_0.png			0	false	false	false	0.0000	0
hkrul_tuula_special_1_1	hkrul_tuula_special_1_1.png			0	false	false	false	0.0000	0
hkrul_tuula_special_1_2	hkrul_tuula_special_1_2.png			0	false	false	false	0.0000	0
hkrul_tuula_special_1_3	hkrul_tuula_special_1_3.png			0	false	false	false	0.0000	0
hkrul_tuula_special_1_4	hkrul_tuula_special_1_4.png			0	false	false	false	0.0000	0
hkrul_tuula_special_1_5	hkrul_tuula_special_1_5.png			0	false	false	false	0.0000	0
hkrul_tuula_special_1_6	hkrul_tuula_special_1_6.png			0	false	false	false	0.0000	0
hkrul_tuula_agent_actions	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_tuula_special_0_1	hkrul_tuula_special_0_1.png			0	false	false	false	0.0000	0
hkrul_tuula_special_0_2	hkrul_tuula_special_0_2.png			0	false	false	false	0.0000	0
hkrul_tuula_axe	mount_barded_warhorse.png			0	false	false	false	0.0000	0
innate_hkrul_haftagg	innate_hkrul_ulfric.png			0	true	false	false	100.0000	0
hkrul_haftagg_special_1_0	hkrul_haftagg_special_1_0.png			0	false	false	false	0.0000	0
hkrul_haftagg_special_1_1	hkrul_haftagg_special_1_1.png			0	false	false	false	0.0000	0
hkrul_haftagg_special_1_2	hkrul_haftagg_special_1_2.png			0	false	false	false	0.0000	0
hkrul_haftagg_special_1_3	hkrul_haftagg_special_1_3.png			0	false	false	false	0.0000	0
hkrul_haftagg_special_1_4	hkrul_haftagg_special_1_4.png			0	false	false	false	0.0000	0
hkrul_haftagg_special_1_5	hkrul_haftagg_special_1_5.png			0	false	false	false	0.0000	0
hkrul_haftagg_special_1_6	hkrul_haftagg_special_1_6.png			0	false	false	false	0.0000	0
hkrul_haftagg_agent_actions	mount_barded_warhorse.png			0	false	false	false	0.0000	0
innate_hkrul_olaf	innate_trait_olaf.png			0	true	false	false	100.0000	0
hkrul_olaf_special_1_0	hkrul_olaf_special_1_0.png			0	false	false	false	0.0000	0
hkrul_olaf_special_1_6	hkrul_olaf_special_1_6.png			0	false	false	false	0.0000	0
hkrul_olaf_special_1_5	hkrul_olaf_special_1_5.png			0	false	false	false	0.0000	0
hkrul_olaf_special_1_4	hkrul_olaf_special_1_4.png			0	false	false	false	0.0000	0
hkrul_olaf_special_1_3	hkrul_olaf_special_1_3.png			0	false	false	false	0.0000	0
hkrul_olaf_special_1_2	hkrul_olaf_special_1_2.png			0	false	false	false	0.0000	0
hkrul_olaf_special_1_1	hkrul_olaf_special_1_1.png			0	false	false	false	0.0000	0
hkrul_olg_chariot	mount_chaos_chariot.png			0	false	false	false	0.0000	0
hkrul_tuula_chariot	mount_chaos_chariot.png			0	false	false	false	0.0000	0
hkrul_olaf_mammoth	mount_mammoth.png			0	false	false	false	0.0000	0
hkrul_olaf_chariot	mount_chaos_chariot.png			0	false	false	false	0.0000	0
hkrul_olaf_special_0_1	hkrul_olaf_special_0_1.png			0	false	false	false	0.0000	0
hkrul_olaf_special_0_2	hkrul_olaf_special_0_2.png			0	false	false	false	0.0000	0
hkrul_olaf_axe	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_olaf_helm	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_olg_axe	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_olg_helm	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_orgrim_agent_actions	mount_barded_warhorse.png			0	true	false	false	100.0000	0
hkrul_orgrim_special_1_0	hkrul_orgrim_special_1_0.png			0	false	false	false	0.0000	0
hkrul_orgrim_special_1_1	hkrul_orgrim_special_1_1.png			0	false	false	false	0.0000	0
hkrul_orgrim_special_1_2	hkrul_orgrim_special_1_2.png			0	false	false	false	0.0000	0
