key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_hakka									
innate_hkrul_hakka	innate_hkrul_kolsvein.png			0	true	false	false	100.0000	0
hkrul_hakka_special_1_0	hkrul_hakka_special_1_0.png			0	false	false	false	0.0000	0
hkrul_hakka_special_1_1	hkrul_hakka_special_1_1.png			0	false	false	false	0.0000	0
hkrul_hakka_special_1_2	hkrul_hakka_special_1_2.png			0	false	false	false	0.0000	0
hkrul_hakka_special_1_3	hkrul_hakka_special_1_3.png			0	false	false	false	0.0000	0
hkrul_hakka_special_1_4	hkrul_hakka_special_1_4.png			0	false	false	false	0.0000	0
hkrul_hakka_special_1_5	hkrul_hakka_special_1_5.png			0	false	false	false	0.0000	0
hkrul_hakka_special_0_1	hkrul_hakka_special_0_1.png			0	false	false	false	0.0000	0
hkrul_hakka_special_0_2	hkrul_kolsvein_special_0_2.png			0	false	false	false	0.0000	0
hkrul_hakka_axe	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_hakka_chariot	mount_chaos_chariot.png			0	false	false	false	0.0000	0
hkrul_hakka_juggernaut	mount_juggernaut.png			0	false	false	false	0.0000	0
rhox_hakka_elite	hkrul_kolsvein_special_0_2.png			0	false	false	false	0.0000	0
