key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_adella									
innate_hkrul_adella	innate_hkrul_skeggi.png			0	true	false	false	100.0000	0
hkrul_adella_special_1_0	hkrul_adella_special_1_0.png			0	false	false	false	0.0000	0
hkrul_adella_special_1_1	hkrul_adella_special_1_1.png			0	false	false	false	0.0000	0
hkrul_adella_special_1_2	hkrul_adella_special_1_2.png			0	false	false	false	0.0000	0
hkrul_adella_special_1_3	hkrul_adella_special_1_3.png			0	false	false	false	0.0000	0
hkrul_adella_special_1_4	hkrul_adella_special_1_4.png			0	false	false	false	0.0000	0
hkrul_adella_special_1_5	hkrul_adella_special_1_5.png			0	false	false	false	0.0000	0
hkrul_adella_special_0_1	hkrul_adella_special_0_1.png			0	false	false	false	0.0000	0
hkrul_adella_special_0_2	hkrul_adella_special_0_2.png			0	false	false	false	0.0000	0
hkrul_adella_special_0_3	hkrul_adella_special_0_3.png			0	false	false	false	0.0000	0
hkrul_adella_banner	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_adella_holz	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_adella_sword	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_adella_horse	mount_chaos_steed.png			0	false	false	false	0.0000	0
hkrul_adella_chariot	mount_chaos_chariot.png			0	false	false	false	0.0000	0
hkrul_adella_stegadon	mount_ancient_stegadon.png			0	false	false	false	0.0000	0
innate_hkrul_soren	innate_hkrul_skeggi.png			0	true	false	false	100.0000	0
hkrul_soren_special_1_0	hkrul_soren_special_1_0.png			0	false	false	false	0.0000	0
hkrul_soren_special_1_1	hkrul_soren_special_1_1.png			0	false	false	false	0.0000	0
hkrul_soren_special_1_2	hkrul_soren_special_1_2.png			0	false	false	false	0.0000	0
hkrul_soren_special_1_3	hkrul_soren_special_1_3.png			0	false	false	false	0.0000	0
hkrul_soren_special_1_4	hkrul_soren_special_1_4.png			0	false	false	false	0.0000	0
hkrul_soren_special_1_5	hkrul_soren_special_1_5.png			0	false	false	false	0.0000	0
hkrul_soren_special_0_1	hkrul_soren_special_0_1.png			0	false	false	false	0.0000	0
hkrul_adella_magic_dummy_blue_fire	trait_human.png			0	false	false	false	0.0000	0
hkrul_soren_disable_sack	general_ability.png	305	general_ability.png	0	true	false	false	0.0000	0
