key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_grail									
innate_hkrul_graill	trait_innate_hkrul_huern.png			0	true	false	false	100.0000	0
hkrul_graill_special_1_0	hkrul_graill_special_1_0.png			0	false	false	false	0.0000	0
hkrul_graill_special_1_1	hkrul_graill_special_1_1.png			0	false	false	false	0.0000	0
hkrul_graill_special_1_2	hkrul_graill_special_1_2.png			0	false	false	false	0.0000	0
hkrul_graill_special_1_3	hkrul_graill_special_1_3.png			0	false	false	false	0.0000	0
hkrul_graill_special_1_4	hkrul_graill_special_1_4.png			0	false	false	false	0.0000	0
hkrul_graill_special_1_5	hkrul_graill_special_1_5.png			0	false	false	false	0.0000	0
hkrul_graill_special_1_6	hkrul_graill_special_1_5.png			0	false	false	false	0.0000	0
hkrul_graill_agent_actions	mount_barded_warhorse.png			0	false	false	false	0.0000	0
scm_norsca_graill_valdyr	item_weapon.png			10	false	false	false	0.0000	0
