key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/rhox_skald									
rhox_skald_horn_campaign_agent_actions_dummy	battle_attack.png		Actions [HIDDEN]	0	false	false	false	0.0000	0
rhox_skald_drum_campaign_agent_actions_dummy	battle_attack.png		Actions [HIDDEN]	0	false	false	false	0.0000	0
rhox_skald_horn_campaign_sharpen	battle_damage.png	wh2_main_skill_all_hero_assist_army_training		5	false	false	false	0.0000	0
rhox_skald_drum_campaign_harden	battle_armour.png	wh2_main_skill_all_hero_assist_army_training		5	false	false	false	0.0000	0
rhox_skald_skill_node_unique_01	campaign_replenishment.png			0	false	false	false	0.0000	0
rhox_skald_skill_node_unique_02	character_general_ability.png			0	false	false	false	0.0000	0
rhox_skald_skill_node_unique_03_horn	character_general_ability.png			0	false	false	false	0.0000	0
rhox_skald_skill_node_unique_03_drum	character_general_ability.png			0	false	false	false	0.0000	0
rhox_skald_skill_node_unique_04_horn	hkrul_horn_pas_1.png			0	false	false	false	0.0000	0
rhox_skald_skill_node_unique_04_drum	hkrul_drum_pas_1.png			0	false	false	false	0.0000	0
hkrul_skill_node_unique_saga	hkrul_drum_pas_1.png			0	false	false	false	0.0000	0
