key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_sarg									
innate_hkrul_sarg	innate_hkrul_yusak.png			0	true	false	false	100.0000	0
hkrul_sarg_special_1_0	hkrul_special_sarg_1_0.png			0	false	false	false	0.0000	0
hkrul_sarg_special_1_1	hkrul_special_sarg_1_1.png			0	false	false	false	0.0000	0
hkrul_sarg_special_1_2	hkrul_special_sarg_1_2.png			0	false	false	false	0.0000	0
hkrul_sarg_special_1_3	hkrul_special_sarg_1_3.png			0	false	false	false	0.0000	0
hkrul_sarg_special_1_4	hkrul_special_sarg_1_4.png			0	false	false	false	0.0000	0
hkrul_sarg_special_1_5	hkrul_special_sarg_1_5.png			0	false	false	false	0.0000	0
hkrul_sarg_special_0_1	hkrul_special_sarg_0_1.png			0	false	false	false	0.0000	0
hkrul_sarg_special_0_2	hkrul_special_sarg_0_2.png			0	false	false	false	0.0000	0
hkrul_sarg_sword	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_sarg_horse	mount_warhorse.png	The horses of Norsca live for battle, even choosing to graze on the bones of the fallen over grass.	Norscan Warhorse	3	false	false	false	0.0000	0
hkrul_sarg_exalted_seeker_chariot	mount_exalted_seeker_chariot.png			0	false	false	false	0.0000	0
